hex,flight,registration,aircraft,departure_time,departure_lat,departure_lon,departure_iata,departure_name,arrival_time,arrival_lat,arrival_lon,arrival_name,arrival_iata,airline,likely_departure_destination,likely_arrival_destination
ad7274,TYSON41 ,N966AD,A321,00:04.8,29.509045,-98.442184,SAT,San Antonio International Airport,00:02.6,31.580385,-92.759323,Alexandria International Airport,AEX,Global X Airlines,South Texas ICE Processing Center,Central Louisiana ICE Processing Center
a75013,TYSON42 ,N570TA,A321,00:04.2,14.586456,-90.525391,GUA,La Aurora International Airport,00:04.4,31.492914,-92.554977,Alexandria International Airport,AEX,Global X Airlines,La Aurora International Airport,Central Louisiana ICE Processing Center
a75013,TYSON42 ,N570TA,A321,00:04.2,14.586456,-90.525391,GUA,La Aurora International Airport,00:04.4,31.492914,-92.554977,Alexandria International Airport,AEX,Global X Airlines,La Aurora International Airport,Central Louisiana ICE Processing Center
a75013,TYSON41 ,N570TA,A321,00:02.1,14.586329,-90.525536,GUA,La Aurora International Airport,00:02.2,31.363174,-92.580521,Alexandria International Airport,AEX,Global X Airlines,La Aurora International Airport,Central Louisiana ICE Processing Center
a75013,TYSON41 ,N570TA,A321,00:02.1,14.586329,-90.525536,GUA,La Aurora International Airport,00:02.2,31.363174,-92.580521,Alexandria International Airport,AEX,Global X Airlines,La Aurora International Airport,Central Louisiana ICE Processing Center
a2c4e0,TYSON43 ,N278GX,A320,00:02.9,39.18174,-76.66011,BWI,BaltimoreWash International Thurgood Marshall Airport,00:02.9,31.495754,-92.557121,Alexandria International Airport,AEX,Global X Airlines,Baltimore/Wash International Thurgood Marshall Airport,Central Louisiana ICE Processing Center
a2c4e0,TYSON43 ,N278GX,A320,00:02.9,39.18174,-76.66011,BWI,BaltimoreWash International Thurgood Marshall Airport,00:02.9,31.495754,-92.557121,Alexandria International Airport,AEX,Global X Airlines,Baltimore/Wash International Thurgood Marshall Airport,Central Louisiana ICE Processing Center
a2c4e0,TYSON43 ,N278GX,A320,00:02.9,39.18174,-76.66011,BWI,Baltimore/Wash International Thurgood Marshall Airport,00:02.9,31.495754,-92.557121,Alexandria International Airport,AEX,Global X Airlines,Baltimore/Wash International Thurgood Marshall Airport,Central Louisiana ICE Processing Center
a2c4e0,TYSON43 ,N278GX,A320,00:02.9,39.18174,-76.66011,BWI,Baltimore/Wash International Thurgood Marshall Airport,00:02.9,31.495754,-92.557121,Alexandria International Airport,AEX,Global X Airlines,Baltimore/Wash International Thurgood Marshall Airport,Central Louisiana ICE Processing Center
acb2ba,TYSON47 ,N917XA,B738,30:02.3,31.799927,-106.381218,ELP,El Paso International Airport,30:02.3,31.405518,-92.616737,Alexandria International Airport,AEX,Eastern Air Express,El Paso Service Processing Center,Central Louisiana ICE Processing Center
acb2ba,TYSON47 ,N917XA,B738,30:02.3,31.799927,-106.381218,ELP,El Paso International Airport,30:02.3,31.405518,-92.616737,Alexandria International Airport,AEX,Eastern Air Express,El Paso Service Processing Center,Central Louisiana ICE Processing Center
a8d231,TYSON53 ,N668CP,B737,30:01.7,30.51313,-81.644455,CRG,Craig Municipal,00:01.9,31.376488,-92.591843,Alexandria International Airport,AEX,Eastern Air Express,Baker County Detention Center,Central Louisiana ICE Processing Center
a8d231,TYSON53 ,N668CP,B737,30:01.7,30.51313,-81.644455,CRG,Craig Municipal,00:01.9,31.376488,-92.591843,Alexandria International Airport,AEX,Eastern Air Express,Baker County Detention Center,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,30:03.2,18.819393,-89.815781,DON,Dos Lagunas,00:03.4,31.226961,-92.430779,Alexandria International Airport,AEX,Global X Airlines,Dos Lagunas,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,30:03.2,18.819393,-89.815781,DON,Dos Lagunas,00:03.4,31.226961,-92.430779,Alexandria International Airport,AEX,Global X Airlines,Dos Lagunas,Central Louisiana ICE Processing Center
a75013,TYSON41 ,N570TA,A321,00:02.9,26.251511,-97.658508,HRL,Valley International Airport,30:02.7,31.361252,-92.578987,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
a75013,TYSON41 ,N570TA,A321,00:02.9,26.251511,-97.658508,HRL,Valley International Airport,30:02.7,31.361252,-92.578987,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
a2f9dd,TYSON45 ,N291GX,A320,30:02.4,41.26181,-95.834778,CBF,Municipal,30:03.0,31.374344,-92.59008,Alexandria International Airport,AEX,Global X Airlines,Municipal,Central Louisiana ICE Processing Center
a2f9dd,TYSON45 ,N291GX,A320,30:02.4,41.26181,-95.834778,CBF,Municipal,30:03.0,31.374344,-92.59008,Alexandria International Airport,AEX,Global X Airlines,Municipal,Central Louisiana ICE Processing Center
a75013,TYSON41 ,N570TA,A321,30:02.2,26.208723,-97.633224,HRL,Valley International Airport,30:02.5,31.381027,-92.59568,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
a75013,TYSON41 ,N570TA,A321,30:02.2,26.208723,-97.633224,HRL,Valley International Airport,30:02.5,31.381027,-92.59568,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
a75013,TYSON42 ,N570TA,A321,00:02.0,26.270874,-97.658195,HRL,Valley International Airport,30:03.1,31.218815,-92.458908,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
a75013,TYSON42 ,N570TA,A321,00:02.0,26.270874,-97.658195,HRL,Valley International Airport,30:03.1,31.218815,-92.458908,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
ad7274,TYSON42 ,N966AD,A321,00:02.5,18.433615,-66.019493,SJU,Luis Munoz Marin International Airport,30:01.9,31.128754,-92.403526,Alexandria International Airport,AEX,Global X Airlines,Luis Munoz Marin International Airport,Central Louisiana ICE Processing Center
ad7274,TYSON42 ,N966AD,A321,00:02.5,18.433615,-66.019493,SJU,Luis Munoz Marin International Airport,30:01.9,31.128754,-92.403526,Alexandria International Airport,AEX,Global X Airlines,Luis Munoz Marin International Airport,Central Louisiana ICE Processing Center
a75013,TYSON42 ,N570TA,A321,00:03.0,26.264374,-97.658249,HRL,Valley International Airport,00:02.9,31.389038,-92.602524,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
a75013,TYSON42 ,N570TA,A321,00:03.0,26.264374,-97.658249,HRL,Valley International Airport,00:02.9,31.389038,-92.602524,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,00:03.9,26.259201,-97.691933,HRL,Valley International Airport,00:04.0,31.374765,-92.591179,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,00:03.9,26.259201,-97.691933,HRL,Valley International Airport,00:04.0,31.374765,-92.591179,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,30:02.9,26.255951,-97.688614,HRL,Valley International Airport,00:06.2,31.375557,-92.591072,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,30:02.9,26.255951,-97.688614,HRL,Valley International Airport,00:06.2,31.375557,-92.591072,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
ad7274,TYSON41 ,N966AD,A321,00:02.9,41.274765,-80.694763,YNG,Youngstown,30:02.3,31.374533,-92.590134,Alexandria International Airport,AEX,Global X Airlines,Northeast Ohio Correctional Center,Central Louisiana ICE Processing Center
ad7274,TYSON41 ,N966AD,A321,00:02.9,41.274765,-80.694763,YNG,Youngstown,30:02.3,31.374533,-92.590134,Alexandria International Airport,AEX,Global X Airlines,Northeast Ohio Correctional Center,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,00:02.7,26.265331,-97.658424,HRL,Valley International Airport,30:02.4,31.370668,-92.586678,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,00:02.7,26.265331,-97.658424,HRL,Valley International Airport,30:02.4,31.370668,-92.586678,Alexandria International Airport,AEX,Global X Airlines,El Valle Detention Facility,Central Louisiana ICE Processing Center
ad563d,TYSON53 ,N959BP,B737,00:03.2,29.534451,-98.479294,SAT,San Antonio International Airport,00:03.2,31.089725,-92.628922,Alexandria International Airport,AEX,Eastern Air Express,South Texas ICE Processing Center,Central Louisiana ICE Processing Center
ad563d,TYSON53 ,N959BP,B737,00:03.2,29.534451,-98.479294,SAT,San Antonio International Airport,00:03.2,31.089725,-92.628922,Alexandria International Airport,AEX,Eastern Air Express,South Texas ICE Processing Center,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,00:04.2,31.374765,-92.591179,AEX,Alexandria International Airport,47:47.3,31.377092,-92.592499,Alexandria International Airport,AEX,Global X Airlines,Central Louisiana ICE Processing Center,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,00:04.2,31.374765,-92.591179,AEX,Alexandria International Airport,47:47.3,31.377092,-92.592499,Alexandria International Airport,AEX,Global X Airlines,Central Louisiana ICE Processing Center,Central Louisiana ICE Processing Center
ad7274,,N966AD,A321,00:02.7,22.596451,-89.741219,MID,Manuel Crescencio Rejon International Airport,30:02.4,31.17971,-92.423859,Alexandria International Airport,AEX,Global X Airlines,Manuel Crescencio Rejon International Airport,Central Louisiana ICE Processing Center
ad7274,,N966AD,A321,00:02.7,22.596451,-89.741219,MID,Manuel Crescencio Rejon International Airport,30:02.4,31.17971,-92.423859,Alexandria International Airport,AEX,Global X Airlines,Manuel Crescencio Rejon International Airport,Central Louisiana ICE Processing Center
acb2ba,TYSON47 ,N917XA,B738,30:03.0,33.183197,-111.510132,AZA,PhoenixMesa Gateway Airport,00:02.8,31.414169,-92.624062,Alexandria International Airport,AEX,Eastern Air Express,Florence Service Processing Center,Central Louisiana ICE Processing Center
acb2ba,TYSON47 ,N917XA,B738,30:03.0,33.183197,-111.510132,AZA,PhoenixMesa Gateway Airport,00:02.8,31.414169,-92.624062,Alexandria International Airport,AEX,Eastern Air Express,Florence Service Processing Center,Central Louisiana ICE Processing Center
a75013,TYSON42 ,N570TA,A321,30:03.0,12.280655,-85.982323,MGA,Augusto C Sandino International Airport,30:03.5,31.467361,-92.698006,Alexandria International Airport,AEX,Global X Airlines,Augusto C Sandino International Airport,Central Louisiana ICE Processing Center
a75013,TYSON42 ,N570TA,A321,30:03.0,12.280655,-85.982323,MGA,Augusto C Sandino International Airport,30:03.5,31.467361,-92.698006,Alexandria International Airport,AEX,Global X Airlines,Augusto C Sandino International Airport,Central Louisiana ICE Processing Center
a2f9dd,TYSON45 ,N291GX,A320,30:01.7,41.258423,-95.857239,CBF,Municipal,00:02.6,31.362167,-92.579742,Alexandria International Airport,AEX,Global X Airlines,Municipal,Central Louisiana ICE Processing Center
a2f9dd,TYSON45 ,N291GX,A320,30:01.7,41.258423,-95.857239,CBF,Municipal,00:02.6,31.362167,-92.579742,Alexandria International Airport,AEX,Global X Airlines,Municipal,Central Louisiana ICE Processing Center
a75013,TYSON42 ,N570TA,A321,00:03.3,15.567535,-87.816467,LLH,Las Limas,30:01.9,31.162262,-92.418449,Alexandria International Airport,AEX,Global X Airlines,Las Limas,Central Louisiana ICE Processing Center
a75013,TYSON42 ,N570TA,A321,00:03.3,15.567535,-87.816467,LLH,Las Limas,30:01.9,31.162262,-92.418449,Alexandria International Airport,AEX,Global X Airlines,Las Limas,Central Louisiana ICE Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.8,29.534008,-98.477524,SAT,San Antonio International Airport,00:03.0,31.375259,-92.590889,Alexandria International Airport,AEX,Eastern Air Express,South Texas ICE Processing Center,Central Louisiana ICE Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.8,29.534008,-98.477524,SAT,San Antonio International Airport,00:03.0,31.375259,-92.590889,Alexandria International Airport,AEX,Eastern Air Express,South Texas ICE Processing Center,Central Louisiana ICE Processing Center
ad7274,,N966AD,A321,00:02.2,20.892038,-90.019226,MID,Manuel Crescencio Rejon International Airport,30:02.2,31.363359,-92.580086,Alexandria International Airport,AEX,Global X Airlines,Manuel Crescencio Rejon International Airport,Central Louisiana ICE Processing Center
ad7274,,N966AD,A321,00:02.2,20.892038,-90.019226,MID,Manuel Crescencio Rejon International Airport,30:02.2,31.363359,-92.580086,Alexandria International Airport,AEX,Global X Airlines,Manuel Crescencio Rejon International Airport,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,00:02.0,15.447636,-87.929573,SAP,Ramon Villeda Morales International Airport,00:02.3,31.378098,-92.593147,Alexandria International Airport,AEX,Global X Airlines,Ramon Villeda Morales International Airport,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,00:02.0,15.447636,-87.929573,SAP,Ramon Villeda Morales International Airport,00:02.3,31.378098,-92.593147,Alexandria International Airport,AEX,Global X Airlines,Ramon Villeda Morales International Airport,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,00:02.2,15.445241,-87.930122,SAP,Ramon Villeda Morales International Airport,30:02.7,30.941736,-92.346733,Alexandria International Airport,AEX,Global X Airlines,Ramon Villeda Morales International Airport,Central Louisiana ICE Processing Center
a75013,TYSON43 ,N570TA,A321,00:02.2,15.445241,-87.930122,SAP,Ramon Villeda Morales International Airport,30:02.7,30.941736,-92.346733,Alexandria International Airport,AEX,Global X Airlines,Ramon Villeda Morales International Airport,Central Louisiana ICE Processing Center
ad7274,,N966AD,A321,30:03.3,15.44783,-87.929466,SAP,Ramon Villeda Morales International Airport,30:02.9,31.372206,-92.588158,Alexandria International Airport,AEX,Global X Airlines,Ramon Villeda Morales International Airport,Central Louisiana ICE Processing Center
ad7274,,N966AD,A321,30:03.3,15.44783,-87.929466,SAP,Ramon Villeda Morales International Airport,30:02.9,31.372206,-92.588158,Alexandria International Airport,AEX,Global X Airlines,Ramon Villeda Morales International Airport,Central Louisiana ICE Processing Center
a75013,,N570TA,A321,00:01.9,15.448139,-87.929153,SAP,Ramon Villeda Morales International Airport,00:02.6,31.376495,-92.591858,Alexandria International Airport,AEX,Global X Airlines,Ramon Villeda Morales International Airport,Central Louisiana ICE Processing Center
a75013,,N570TA,A321,00:01.9,15.448139,-87.929153,SAP,Ramon Villeda Morales International Airport,00:02.6,31.376495,-92.591858,Alexandria International Airport,AEX,Global X Airlines,Ramon Villeda Morales International Airport,Central Louisiana ICE Processing Center
ad7274,TYSON41 ,N966AD,A321,30:02.8,15.447716,-87.929497,SAP,Ramon Villeda Morales International Airport,30:02.6,31.373749,-92.5896,Alexandria International Airport,AEX,Global X Airlines,Ramon Villeda Morales International Airport,Central Louisiana ICE Processing Center
ad7274,TYSON41 ,N966AD,A321,30:02.8,15.447716,-87.929497,SAP,Ramon Villeda Morales International Airport,30:02.6,31.373749,-92.5896,Alexandria International Airport,AEX,Global X Airlines,Ramon Villeda Morales International Airport,Central Louisiana ICE Processing Center
acb2ba,TYSON47 ,N917XA,B738,30:03.0,33.183197,-111.510132,AZA,Phoenix-Mesa Gateway Airport,00:02.8,31.414169,-92.624062,Alexandria International Airport,AEX,Eastern Air Express,Florence Service Processing Center,Central Louisiana ICE Processing Center
acb2ba,TYSON47 ,N917XA,B738,30:03.0,33.183197,-111.510132,AZA,Phoenix-Mesa Gateway Airport,00:02.8,31.414169,-92.624062,Alexandria International Airport,AEX,Eastern Air Express,Florence Service Processing Center,Central Louisiana ICE Processing Center
ad7274,TYSON43 ,N966AD,A321,00:02.8,12.144012,-86.169586,MGA,Augusto C Sandino International Airport,30:01.9,31.373978,-92.589813,Alexandria International Airport,AEX,Global X Airlines,Augusto C Sandino International Airport,Central Louisiana ICE Processing Center
ad7274,TYSON43 ,N966AD,A321,00:02.8,12.144012,-86.169586,MGA,Augusto C Sandino International Airport,30:01.9,31.373978,-92.589813,Alexandria International Airport,AEX,Global X Airlines,Augusto C Sandino International Airport,Central Louisiana ICE Processing Center
